query_id,query_text,language,disease_entity,icd10_code,molecule_entity,atc_code,drug_class_entity,atc_class,therapeutic_area,age_group,pregnancy_status,year,recency_flag,dose_context_flag,route,renal_function_group,hepatic_impairment_flag,comparison_flag,negation_flag,prior_treatment_failure_flag,intent,intent_top_level,intent_subtype,rule_intent_signal,prototype_intent_signal,cluster_intent_signal,signal_plurality_intent,signal_agreement,label_confidence,label_source,review_flag,gold_set_membership,annotation_notes
Q135,Rosuvastatin hepatic impairment dose in Acute Coronary Syndrome,EN,Acute Coronary Syndrome,I24,Rosuvastatin,C10AA07,Statins,C10AA,Cardiology,,,,False,True,,,True,False,False,False,Dosing / Administration,Pharmacotherapy,Dosing / Administration,Dosing / Administration,Dosing / Administration,Dosing / Administration,Dosing / Administration,unanimous,high,three_signal_consensus,False,not_reviewed,requested regimen or adjustment determines the primary information need Three-signal status: unanimous (rule=Dosing / Administration; prototype=Dosing / Administration; cluster=Dosing / Administration).
Q136,add on therapy Hypertension in Pregnancy after Methyldopa failure,EN,Hypertension in Pregnancy,O10,Methyldopa,C02AB01,Centrally acting antihypertensives,C02AB,Obstetrics,,pregnant,,False,False,,,False,False,False,True,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,Treatment Change / Escalation,Efficacy / Outcomes,Comparative Treatment Choice,,three_way_disagreement,low,model_assisted_schema_review,True,gold_reviewed,"failure, resistance, progression, switch, or add-on framing overrides initial selection Three-signal status: three_way_disagreement (rule=Treatment Change / Escalation; prototype=Efficacy / Outcomes; cluster=Comparative Treatment Choice)."
Q137,ARBs mechanism untuk Heart Failure bagaimana cara kerjanya,MIXED,Heart Failure,I50,Losartan,C09CA01,ARBs,C09CA,Cardiology,,,,False,False,,,False,False,False,False,Mechanism / Background Knowledge,New dataset-specific class,Mechanism / Background Knowledge,Mechanism / Background Knowledge,Mechanism / Background Knowledge,Mechanism / Background Knowledge,Mechanism / Background Knowledge,unanimous,high,three_signal_consensus,False,not_reviewed,mechanism or pathophysiology is explanatory rather than management-oriented Three-signal status: unanimous (rule=Mechanism / Background Knowledge; prototype=Mechanism / Background Knowledge; cluster=Mechanism / Background Knowledge).
Q138,Pembrolizumab pada ibu hamil dengan Non-Small Cell Lung Cancer,ID,Non-Small Cell Lung Cancer,C34,Pembrolizumab,L01FF02,PD-1 inhibitors,L01FF,Oncology,,pregnant,,False,False,,,False,False,False,False,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,Safety / Contraindication,Safety / Contraindication,Safety / Contraindication,Safety / Contraindication,unanimous,high,three_signal_consensus,False,not_reviewed,"harm, suitability, contraindication, or pregnancy-safety wording overrides dose when safety is explicit Three-signal status: unanimous (rule=Safety / Contraindication; prototype=Safety / Contraindication; cluster=Safety / Contraindication)."
Q139,dosis titrasi Artemether-lumefantrine Typhoid Fever toleransi pasien,MIXED,Typhoid Fever,A01.0,Artemether-lumefantrine,P01BF01,Antimalarials,P01BF,Infectious Disease,,,,False,True,,,False,False,False,False,Dosing / Administration,Pharmacotherapy,Dosing / Administration,Dosing / Administration,Efficacy / Outcomes,Efficacy / Outcomes,Efficacy / Outcomes,prototype_cluster_against_rule,low,rule_with_model_disagreement,True,not_reviewed,requested regimen or adjustment determines the primary information need Three-signal status: prototype_cluster_against_rule (rule=Dosing / Administration; prototype=Efficacy / Outcomes; cluster=Efficacy / Outcomes).
Q140,Beta blockers selective role in Stable Angina pathophysiology,EN,Stable Angina,I20,Metoprolol,C07AB02,Beta blockers selective,C07AB,Cardiology,,,,False,False,,,False,False,False,False,Mechanism / Background Knowledge,New dataset-specific class,Mechanism / Background Knowledge,Mechanism / Background Knowledge,Mechanism / Background Knowledge,Mechanism / Background Knowledge,Mechanism / Background Knowledge,unanimous,high,three_signal_consensus,False,not_reviewed,mechanism or pathophysiology is explanatory rather than management-oriented Three-signal status: unanimous (rule=Mechanism / Background Knowledge; prototype=Mechanism / Background Knowledge; cluster=Mechanism / Background Knowledge).
Q141,prophylaxis Colorectal Cancer Pembrolizumab kapan bisa dihentikan,MIXED,Colorectal Cancer,C18,Pembrolizumab,L01FF02,PD-1 inhibitors,L01FF,Oncology,,,,False,False,,,False,False,False,False,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,Prophylaxis / Maintenance,Prophylaxis / Maintenance,Comparative Treatment Choice,Prophylaxis / Maintenance,two_signal_including_rule,medium,rule_model_consensus,True,not_reviewed,prevention or maintenance framing overrides generic indication Three-signal status: two_signal_including_rule (rule=Prophylaxis / Maintenance; prototype=Prophylaxis / Maintenance; cluster=Comparative Treatment Choice).
Q142,Vitamin A kontraindikasi pada Stunting / Malnutrition dengan COPD,ID,Stunting / Malnutrition,E43,Vitamin A,A11CA01,Vitamin A,A11CA,Pediatrics,,,,False,False,,,False,False,False,False,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,Safety / Contraindication,Guideline / Evidence Lookup,Safety / Contraindication,Safety / Contraindication,two_signal_including_rule,medium,model_assisted_schema_review,True,gold_reviewed,"harm, suitability, contraindication, or pregnancy-safety wording overrides dose when safety is explicit Three-signal status: two_signal_including_rule (rule=Safety / Contraindication; prototype=Guideline / Evidence Lookup; cluster=Safety / Contraindication)."
Q143,switch dari Adalimumab ke Adalimumab Systemic Lupus Erythematosus progresif,MIXED,Systemic Lupus Erythematosus,M32,Adalimumab; Adalimumab,L04AB04; L04AB04,TNF inhibitors; TNF inhibitors,L04AB; L04AB,Rheumatology,,,,False,False,,,False,False,False,False,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,Treatment Change / Escalation,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,prototype_cluster_against_rule,low,rule_with_model_disagreement,True,not_reviewed,"failure, resistance, progression, switch, or add-on framing overrides initial selection Three-signal status: prototype_cluster_against_rule (rule=Treatment Change / Escalation; prototype=Comparative Treatment Choice; cluster=Comparative Treatment Choice)."
Q144,Colchicine loading dose Psoriatic Arthritis emergency,EN,Psoriatic Arthritis,M07,Colchicine,M04AC01,Gout preparations,M04AC,Rheumatology,,,,False,True,,,False,False,False,False,Dosing / Administration,Pharmacotherapy,Dosing / Administration,Dosing / Administration,Dosing / Administration,Dosing / Administration,Dosing / Administration,unanimous,high,three_signal_consensus,False,not_reviewed,requested regimen or adjustment determines the primary information need Three-signal status: unanimous (rule=Dosing / Administration; prototype=Dosing / Administration; cluster=Dosing / Administration).
Q145,titration protocol Rivaroxaban in Community-acquired Pneumonia,EN,Community-acquired Pneumonia,J18,Rivaroxaban,B01AF01,Factor Xa inhibitors,B01AF,Pulmonology,,,,False,False,,,False,False,False,False,Dosing / Administration,Pharmacotherapy,Dosing / Administration,Dosing / Administration,Efficacy / Outcomes,Efficacy / Outcomes,Efficacy / Outcomes,prototype_cluster_against_rule,low,model_assisted_schema_review,True,gold_reviewed,requested regimen or adjustment determines the primary information need Three-signal status: prototype_cluster_against_rule (rule=Dosing / Administration; prototype=Efficacy / Outcomes; cluster=Efficacy / Outcomes).
Q146,Bedaquiline vs Rifampicin untuk pasien Tuberculosis mana lebih efektif,MIXED,Tuberculosis,A15,Bedaquiline; Rifampicin,J04AK05; J04AB02,Antituberculotics; Antituberculotics,J04AK; J04AB,Pulmonology,,,,False,False,,,False,True,False,False,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,unanimous,high,three_signal_consensus,False,not_reviewed,explicit comparison overrides single-treatment efficacy Three-signal status: unanimous (rule=Comparative Treatment Choice; prototype=Comparative Treatment Choice; cluster=Comparative Treatment Choice).
Q147,Chronic Kidney Disease first line ARBs evidence based,MIXED,Chronic Kidney Disease,N18,Losartan,C09CA01,ARBs,C09CA,Nephrology,,,,False,False,,,False,False,False,False,Guideline / Evidence Lookup,Evidence / Guideline Lookup,Guideline / Evidence Lookup,Guideline / Evidence Lookup,Management / Treatment Selection,Mechanism / Background Knowledge,,three_way_disagreement,low,model_assisted_schema_review,True,gold_reviewed,"explicit evidence, guideline, recency, or year constraint overrides treatment choice Three-signal status: three_way_disagreement (rule=Guideline / Evidence Lookup; prototype=Management / Treatment Selection; cluster=Mechanism / Background Knowledge). Multiple cues were resolved with the frozen primary-information-need hierarchy."
Q148,MDR Tuberculosis dengan renal impairment penyesuaian dosis Bedaquiline,MIXED,MDR Tuberculosis,A15.0,Bedaquiline,J04AK05,Antituberculotics,J04AK,Pulmonology,,,,False,True,,renal_impairment,False,False,False,False,Dosing / Administration,Pharmacotherapy,Dosing / Administration,Dosing / Administration,Dosing / Administration,Dosing / Administration,Dosing / Administration,unanimous,high,three_signal_consensus,False,not_reviewed,requested regimen or adjustment determines the primary information need Three-signal status: unanimous (rule=Dosing / Administration; prototype=Dosing / Administration; cluster=Dosing / Administration).
Q149,Factor Xa inhibitors mechanism of action in Community-acquired Pneumonia,EN,Community-acquired Pneumonia,J18,Rivaroxaban,B01AF01,Factor Xa inhibitors,B01AF,Pulmonology,,,,False,False,,,False,False,False,False,Mechanism / Background Knowledge,New dataset-specific class,Mechanism / Background Knowledge,Mechanism / Background Knowledge,Mechanism / Background Knowledge,Mechanism / Background Knowledge,Mechanism / Background Knowledge,unanimous,high,three_signal_consensus,False,not_reviewed,mechanism or pathophysiology is explanatory rather than management-oriented Three-signal status: unanimous (rule=Mechanism / Background Knowledge; prototype=Mechanism / Background Knowledge; cluster=Mechanism / Background Knowledge).
Q150,Magnesium sulphate vs Magnesium sulphate untuk Preeclampsia,ID,Preeclampsia,O14,Magnesium sulphate; Magnesium sulphate,A12CC02; A12CC02,Magnesium; Magnesium,A12CC; A12CC,Obstetrics,,pregnancy_related,,False,False,,,False,True,False,False,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,Comparative Treatment Choice,unanimous,high,three_signal_consensus,False,not_reviewed,explicit comparison overrides single-treatment efficacy Three-signal status: unanimous (rule=Comparative Treatment Choice; prototype=Comparative Treatment Choice; cluster=Comparative Treatment Choice).
Q151,latest guideline Preeclampsia management 2024,MIXED,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,,pregnancy_related,2024.0,True,False,,,False,False,False,False,Guideline / Evidence Lookup,Evidence / Guideline Lookup,Guideline / Evidence Lookup,Guideline / Evidence Lookup,Management / Treatment Selection,Comparative Treatment Choice,,three_way_disagreement,low,model_assisted_schema_review,True,gold_reviewed,"explicit evidence, guideline, recency, or year constraint overrides treatment choice Three-signal status: three_way_disagreement (rule=Guideline / Evidence Lookup; prototype=Management / Treatment Selection; cluster=Comparative Treatment Choice)."
Q152,apakah Bedaquiline aman untuk Tuberculosis dengan obesity,ID,Tuberculosis,A15,Bedaquiline,J04AK05,Antituberculotics,J04AK,Pulmonology,,,,False,False,,,False,False,False,False,Safety / Contraindication,Pharmacotherapy,Safety / Contraindication,Safety / Contraindication,Comparative Treatment Choice,Safety / Contraindication,Safety / Contraindication,two_signal_including_rule,medium,rule_model_consensus,True,not_reviewed,"harm, suitability, contraindication, or pregnancy-safety wording overrides dose when safety is explicit Three-signal status: two_signal_including_rule (rule=Safety / Contraindication; prototype=Comparative Treatment Choice; cluster=Safety / Contraindication)."
Q153,Rheumatoid Arthritis guideline update 2023 summary,EN,Rheumatoid Arthritis,M05,Mycophenolate mofetil,L04AA06,Immunosuppressants,L04AA,Rheumatology,,,2023.0,True,False,,,False,False,False,False,Guideline / Evidence Lookup,Evidence / Guideline Lookup,Guideline / Evidence Lookup,Guideline / Evidence Lookup,Guideline / Evidence Lookup,Comparative Treatment Choice,Guideline / Evidence Lookup,two_signal_including_rule,medium,rule_model_consensus,True,not_reviewed,"explicit evidence, guideline, recency, or year constraint overrides treatment choice Three-signal status: two_signal_including_rule (rule=Guideline / Evidence Lookup; prototype=Guideline / Evidence Lookup; cluster=Comparative Treatment Choice)."
Q154,Apixaban hepatic impairment dose in Community-acquired Pneumonia,EN,Community-acquired Pneumonia,J18,Apixaban,B01AF02,Factor Xa inhibitors,B01AF,Pulmonology,,,,False,True,,,True,False,False,False,Dosing / Administration,Pharmacotherapy,Dosing / Administration,Dosing / Administration,Dosing / Administration,Dosing / Administration,Dosing / Administration,unanimous,high,three_signal_consensus,False,not_reviewed,requested regimen or adjustment determines the primary information need Three-signal status: unanimous (rule=Dosing / Administration; prototype=Dosing / Administration; cluster=Dosing / Administration).
