query_id,content_id,title,rank,score
Q136,C034,Spironolactone Real-World Evidence in Heart Failure: A Retrospective Study,15,4.3432346541624405
Q136,C075,Migraine in Pregnancy: Safety and Management Guide,16,4.334156624685214
Q136,C118,COPD in Pregnancy: Safety and Management Guide,17,4.334156624685214
Q136,C269,Preeclampsia in Pregnancy: Safety and Management Guide,18,4.334156624685214
Q136,C029,Profil Obat ARBs pada Heart Failure,19,4.274067670443244
Q136,C041,Laporan Kasus: Heart Failure dengan immunocompromised,20,4.274067670443244
Q137,C029,Profil Obat ARBs pada Heart Failure,1,14.64756615871255
Q137,C041,Laporan Kasus: Heart Failure dengan immunocompromised,2,8.548135340886487
Q137,C031,Clinical Practice Guideline: Heart Failure Management 2021,3,8.03528686089552
Q137,C038,Clinical Summary: Heart Failure Management Update 2024,4,8.03528686089552
Q137,C044,Safety Profile of Furosemide in Heart Failure,5,8.03528686089552
Q137,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,6,8.03528686089552
Q137,C034,Spironolactone Real-World Evidence in Heart Failure: A Retrospective Study,7,6.809645420733705
Q137,C033,"Statins: Mechanism, Indications, and Safety",8,4.151558599265983
Q137,C104,"NRTIs: Mechanism, Indications, and Safety",9,4.151558599265983
Q137,C112,"Antimalarials: Mechanism, Indications, and Safety",10,4.151558599265983
Q137,C265,"Magnesium: Mechanism, Indications, and Safety",11,4.151558599265983
Q137,C292,"Benzodiazepines: Mechanism, Indications, and Safety",12,4.151558599265983
Q137,C101,"NRTIs combination: Mechanism, Indications, and Safety",13,3.8865872853495445
Q137,C244,"Iron preparations: Mechanism, Indications, and Safety",14,3.8865872853495445
Q137,C140,"Proton pump inhibitors: Mechanism, Indications, and Safety",15,3.6534100715880893
Q137,C235,"Vitamin K antagonists: Mechanism, Indications, and Safety",16,3.6534100715880893
Q137,C258,"Centrally acting antihypertensives: Mechanism, Indications, and Safety",17,3.6534100715880893
Q137,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,18,0.0
Q137,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,19,0.0
Q137,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,20,0.0
Q138,C202,Drug Interactions: Nivolumab in Non-Small Cell Lung Cancer Patients,1,20.256925868116323
Q138,C190,Case Series: HER2-targeted agents in Refractory Non-Small Cell Lung Cancer,2,18.38716695908078
Q138,C201,Kasus Sulit: Colorectal Cancer Refrakter terhadap Pembrolizumab,3,9.495590494754511
Q138,C263,Tinjauan Sistematis: Beta blockers non-selective pada Hypertension in Pregnancy,4,5.103411296356232
Q138,C083,Laporan Kasus: Migraine dengan COPD,5,4.565455781209233
Q138,C338,Laporan Kasus: Psoriasis dengan anaemia,6,4.565455781209233
Q138,C041,Laporan Kasus: Heart Failure dengan immunocompromised,7,4.274067670443244
Q138,C097,Laporan Kasus: Malaria dengan atrial fibrillation,8,4.274067670443244
Q138,C199,Pedoman PNPK: Breast Cancer HER2-positive,9,4.0022113632162
Q138,C024,Laporan Kasus: Acute Coronary Syndrome dengan Presentasi Atipikal,10,3.790246233059176
Q138,C208,Laporan Kasus: Systemic Lupus Erythematosus dengan Presentasi Atipikal,11,3.790246233059176
Q138,C189,Clinical Practice Guideline: Colorectal Cancer Management 2020,12,3.762097240968909
Q138,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,13,3.58721133978665
Q138,C196,Scoping Review: Emerging Therapies in Colorectal Cancer 2024,14,3.5491638675350425
Q138,C187,Clinical Practice Guideline: Breast Cancer HER2-positive Management 2022,15,3.359043209735438
Q138,C270,Long-term Outcomes of Beta blockers non-selective Therapy in Hypertension in Pregnancy,16,3.357177369918772
Q138,C203,Monitoring Parameters for CNS stimulants in Breast Cancer HER2-positive,17,3.188255589728093
Q138,C207,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,18,3.188255589728093
Q138,C276,Efektivitas Magnesium pada Preeclampsia,19,1.7759290382152242
Q138,C212,Profil Keamanan Alendronate pada Osteoporosis,20,1.6548536020730698
Q139,C096,Drug Interactions: Artemether-lumefantrine in Typhoid Fever Patients,1,18.916115447447304
Q139,C106,Successful Management of Severe Typhoid Fever with Artemether-lumefantrine,2,17.902822050436683
Q139,C113,Risk Stratification in Typhoid Fever: Current Approaches,3,9.667577549828545
Q139,C135,Prednisolone pada Pasien COPD: Studi Kohort,4,4.437924011015704
Q139,C129,Dosis Corticosteroids pada Asthma: Referensi Cepat,5,4.274067670443244
Q139,C166,Dosis SSRIs pada ADHD: Referensi Cepat,6,4.274067670443244
Q139,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,7,4.171669150440603
Q139,C152,Metronidazole pada Pasien Inflammatory Bowel Disease: Studi Kohort,8,3.935554151769135
Q139,C250,Rivaroxaban pada Pasien Deep Vein Thrombosis: Studi Kohort,9,3.935554151769135
Q139,C311,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,10,3.935554151769135
Q139,C317,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,11,3.935554151769135
Q139,C345,Dosis Topical calcineurin inhibitors pada Psoriasis: Referensi Cepat,12,3.790246233059176
Q139,C036,Dosis Platelet aggregation inhibitors pada Stable Angina: Referensi Cepat,13,3.58721133978665
Q139,C185,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,14,3.4048227103668527
Q139,C198,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,15,3.4048227103668527
Q139,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,16,3.240083493305596
Q139,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,17,0.0
Q139,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,18,0.0
Q139,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,19,0.0
Q139,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,20,0.0
Q140,C263,Tinjauan Sistematis: Beta blockers non-selective pada Hypertension in Pregnancy,1,14.137826593233564
Q140,C270,Long-term Outcomes of Beta blockers non-selective Therapy in Hypertension in Pregnancy,2,12.695437912513174
Q140,C035,Stable Angina in Special Populations: Practical Guidance,3,10.77489058835026
Q140,C039,Switching Therapy in Stable Angina: A Step-by-Step Guide,4,9.131370867534743
Q140,C036,Dosis Platelet aggregation inhibitors pada Stable Angina: Referensi Cepat,5,8.631837149158557
Q140,C256,New Insights into Preeclampsia Pathophysiology and Treatment,6,4.171669150440603
Q140,C330,New Insights into Psoriasis Pathophysiology and Treatment,7,4.171669150440603
Q140,C337,New Insights into Psoriasis Pathophysiology and Treatment,8,4.171669150440603
Q140,C282,New Insights into Febrile Seizure Pathophysiology and Treatment,9,3.935554151769135
Q140,C155,New Insights into Inflammatory Bowel Disease Pathophysiology and Treatment,10,3.724735442893917
Q140,C234,New Insights into Deep Vein Thrombosis Pathophysiology and Treatment,11,3.724735442893917
Q140,C260,Hypertension in Pregnancy in anaemia: Special Considerations,12,1.5575755985011488
Q140,C255,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,13,1.4945138020276896
Q140,C268,Methyldopa Drug Profile: Efficacy in Hypertension in Pregnancy,14,1.4945138020276896
Q140,C267,Hypertension in Pregnancy in Pregnancy: Safety and Management Guide,15,1.4363596921061903
Q140,C275,Treatment Intensification in Hypertension in Pregnancy: When and How,16,1.4363596921061903
Q140,C257,Switching Therapy in Hypertension in Pregnancy: A Step-by-Step Guide,17,1.3326483965224
Q140,C137,Asthma in immunocompromised: Special Considerations,18,1.2582970093898815
Q140,C262,Preeclampsia in pregnancy: Special Considerations,19,1.2582970093898815
Q140,C014,Practical Guide: Initiating Methimazole in Hyperthyroidism,20,1.1779867827838757
Q141,C201,Kasus Sulit: Colorectal Cancer Refrakter terhadap Pembrolizumab,1,14.061258307954706
Q141,C189,Clinical Practice Guideline: Colorectal Cancer Management 2020,2,8.327765054169104
Q141,C196,Scoping Review: Emerging Therapies in Colorectal Cancer 2024,3,7.856416497082845
Q141,C207,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,4,7.057511218678344
Q141,C199,Pedoman PNPK: Breast Cancer HER2-positive,5,4.0022113632162
Q141,C187,Clinical Practice Guideline: Breast Cancer HER2-positive Management 2022,6,3.359043209735438
Q141,C202,Drug Interactions: Nivolumab in Non-Small Cell Lung Cancer Patients,7,3.188255589728093
Q141,C203,Monitoring Parameters for CNS stimulants in Breast Cancer HER2-positive,8,3.188255589728093
Q141,C190,Case Series: HER2-targeted agents in Refractory Non-Small Cell Lung Cancer,9,2.8939725710712842
Q141,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,10,0.0
Q141,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,11,0.0
Q141,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,12,0.0
Q141,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,13,0.0
Q141,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,14,0.0
Q141,C006,"Methimazole: Pharmacology, Dosing, and Clinical Use in Hyperthyroidism",15,0.0
Q141,C007,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,16,0.0
Q141,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,17,0.0
Q141,C009,Case Report: Atypical Presentation of Obesity,18,0.0
Q141,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,19,0.0
Q141,C011,National Guideline: Hypothyroidism Diagnosis and Treatment,20,0.0
Q142,C297,Panduan Praktis: Memulai Vitamin A pada Stunting / Malnutrition,1,14.380974571046853
Q142,C280,Biomarkers in Stunting / Malnutrition: Implications for Vitamin A Therapy,2,12.310351796636594
Q142,C287,Challenging Case: Stunting / Malnutrition with Concurrent COPD,3,10.775443814282063
Q142,C083,Laporan Kasus: Migraine dengan COPD,4,9.130911562418467
Q142,C294,Perbandingan Zinc dan Zinc pada Stunting / Malnutrition,5,8.214086901839014
Q142,C281,Stunting / Malnutrition in anaemia: Special Considerations,6,7.189113878290622
Q142,C283,Drug Interactions: Zinc in Stunting / Malnutrition Patients,7,6.757800383834303
Q142,C288,Zinc in Stunting / Malnutrition: Real-World Outcomes,8,6.757800383834303
Q142,C289,Case Report: Atypical Presentation of Stunting / Malnutrition,9,6.757800383834303
Q142,C293,Clinical Summary: Stunting / Malnutrition Management Update 2021,10,6.757800383834303
Q142,C295,Risk Stratification in Stunting / Malnutrition: Current Approaches,11,6.757800383834303
Q142,C298,Clinical Practice Guideline: Stunting / Malnutrition Management 2020,12,6.757800383834303
Q142,C279,Rare Adverse Event of Zinc in Stunting / Malnutrition,13,6.375311271896324
Q142,C133,Panduan Praktis: Memulai Prednisolone pada COPD,14,5.823301004177049
Q142,C135,Prednisolone pada Pasien COPD: Studi Kohort,15,5.823301004177049
Q142,C296,Narrative Review: Current Evidence for Zinc supplements in Stunting / Malnutrition,16,5.727016998230861
Q142,C235,"Vitamin K antagonists: Mechanism, Indications, and Safety",17,4.565667813200195
Q142,C338,Laporan Kasus: Psoriasis dengan anaemia,18,4.565455781209233
Q142,C041,Laporan Kasus: Heart Failure dengan immunocompromised,19,4.274067670443244
Q142,C097,Laporan Kasus: Malaria dengan atrial fibrillation,20,4.274067670443244
Q143,C214,Adalimumab versus Adalimumab in Gout: Head-to-Head Comparison,1,13.46892999192153
Q143,C208,Laporan Kasus: Systemic Lupus Erythematosus dengan Presentasi Atipikal,2,12.314054577023203
Q143,C211,Case Report: Atypical Presentation of Systemic Lupus Erythematosus,3,12.314054577023203
Q143,C228,Methotrexate Drug Profile: Efficacy in Systemic Lupus Erythematosus,4,12.314054577023203
Q143,C210,Treatment Intensification in Systemic Lupus Erythematosus: When and How,5,11.65441860535705
Q143,C215,Narrative Review: Current Evidence for NSAIDs in Systemic Lupus Erythematosus,6,11.061859864103159
Q143,C217,"Adalimumab: Pharmacology, Dosing, and Clinical Use in Gout",7,9.795719368156277
Q143,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,8,0.0
Q143,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,9,0.0
Q143,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,10,0.0
Q143,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,11,0.0
Q143,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,12,0.0
Q143,C006,"Methimazole: Pharmacology, Dosing, and Clinical Use in Hyperthyroidism",13,0.0
Q143,C007,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,14,0.0
Q143,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,15,0.0
Q143,C009,Case Report: Atypical Presentation of Obesity,16,0.0
Q143,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,17,0.0
Q143,C011,National Guideline: Hypothyroidism Diagnosis and Treatment,18,0.0
Q143,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,19,0.0
Q143,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,20,0.0
Q144,C218,Profil Keamanan Colchicine pada Psoriatic Arthritis,1,15.230567945079578
Q144,C226,Safety Profile of Ibuprofen in Psoriatic Arthritis,2,8.583311243647955
Q144,C227,Consensus Statement: NSAIDs Use in Psoriatic Arthritis,3,8.583311243647955
Q144,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,4,8.09749886260698
Q144,C224,Risk Stratification in Rheumatoid Arthritis: Current Approaches,5,4.01764343044776
Q144,C220,Hasil Jangka Panjang Terapi Proteasome inhibitors pada Rheumatoid Arthritis,6,3.58721133978665
Q144,C209,Long-term Outcomes of Proteasome inhibitors Therapy in Rheumatoid Arthritis,7,3.4048227103668527
Q144,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,8,3.2620002906108967
Q144,C040,Dose Adjustment of Atorvastatin in Renal and Hepatic Impairment,9,3.2620002906108967
Q144,C084,Dose Adjustment of Valproate in Renal and Hepatic Impairment,10,3.2620002906108967
Q144,C116,Dose Adjustment of Salmeterol in Renal and Hepatic Impairment,11,3.2620002906108967
Q144,C169,Dose Adjustment of Olanzapine in Renal and Hepatic Impairment,12,3.2620002906108967
Q144,C231,Dose Adjustment of Apixaban in Renal and Hepatic Impairment,13,3.2620002906108967
Q144,C236,Dose Adjustment of Rivaroxaban in Renal and Hepatic Impairment,14,3.2620002906108967
Q144,C314,Dose Adjustment of Vancomycin in Renal and Hepatic Impairment,15,3.2620002906108967
Q144,C343,Dose Adjustment of Dupilumab in Renal and Hepatic Impairment,16,3.2620002906108967
Q144,C021,Dose Adjustment of Insulin glargine in Renal and Hepatic Impairment,17,3.0961467331210595
Q144,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,18,0.0
Q144,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,19,0.0
Q144,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,20,0.0
Q145,C121,Asia-Pacific Guideline: Community-acquired Pneumonia in Primary Care 2025,1,14.137826593233566
Q145,C122,Case Series: Factor Xa inhibitors in Refractory Community-acquired Pneumonia,2,14.137826593233566
Q145,C236,Dose Adjustment of Rivaroxaban in Renal and Hepatic Impairment,3,4.873486744806399
Q145,C026,Profil Keamanan Rivaroxaban pada Atrial Fibrillation,4,4.628644097110018
Q145,C248,Rivaroxaban Real-World Evidence in Deep Vein Thrombosis: A Retrospective Study,5,4.4018883921207665
Q145,C250,Rivaroxaban pada Pasien Deep Vein Thrombosis: Studi Kohort,6,4.104684859007734
Q145,C251,A Case of Deep Vein Thrombosis Resistant to Rivaroxaban,7,3.884806201785683
Q145,C260,Hypertension in Pregnancy in anaemia: Special Considerations,8,1.5575755985011488
Q145,C255,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,9,1.4945138020276896
Q145,C268,Methyldopa Drug Profile: Efficacy in Hypertension in Pregnancy,10,1.4945138020276896
Q145,C267,Hypertension in Pregnancy in Pregnancy: Safety and Management Guide,11,1.4363596921061903
Q145,C275,Treatment Intensification in Hypertension in Pregnancy: When and How,12,1.4363596921061903
Q145,C257,Switching Therapy in Hypertension in Pregnancy: A Step-by-Step Guide,13,1.3326483965224
Q145,C137,Asthma in immunocompromised: Special Considerations,14,1.2582970093898815
Q145,C262,Preeclampsia in pregnancy: Special Considerations,15,1.2582970093898815
Q145,C270,Long-term Outcomes of Beta blockers non-selective Therapy in Hypertension in Pregnancy,16,1.2429053308678053
Q145,C014,Practical Guide: Initiating Methimazole in Hyperthyroidism,17,1.1779867827838757
Q145,C028,Practical Guide: Initiating Losartan in Hypertension,18,1.1779867827838757
Q145,C076,Levetiracetam Drug Profile: Efficacy in Epilepsy,19,1.1779867827838757
Q145,C086,Risk Stratification in Migraine: Current Approaches,20,1.1779867827838757
Q146,C130,Profil Keamanan Bedaquiline pada MDR Tuberculosis,1,9.770947212424069
Q146,C117,Safety Profile of Bedaquiline in MDR Tuberculosis,2,9.18473569071412
Q146,C120,Safety Profile of Bedaquiline in MDR Tuberculosis,3,9.18473569071412
Q146,C135,Prednisolone pada Pasien COPD: Studi Kohort,4,4.437924011015704
Q146,C136,MDR Tuberculosis pada Populasi Khusus: Pendekatan Praktis,5,4.350946915799847
Q146,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,6,4.171669150440603
Q146,C152,Metronidazole pada Pasien Inflammatory Bowel Disease: Studi Kohort,7,3.935554151769135
Q146,C250,Rivaroxaban pada Pasien Deep Vein Thrombosis: Studi Kohort,8,3.935554151769135
Q146,C311,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,9,3.935554151769135
