side,record_id,field,value,duplicate,evidence_source,evidence_span
query,Q298,molecule_entity,Rivaroxaban,False,text_and_metadata,Rivaroxaban
query,Q298,drug_class_entity,Factor Xa inhibitors,False,metadata_without_literal_text_support,
query,Q298,drug_class_entity,Factor Xa inhibitors,True,metadata_without_literal_text_support,
query,Q298,therapeutic_area,Haematology,False,metadata_without_literal_text_support,
query,Q299,disease_entity,Stunting / Malnutrition,False,text_and_metadata,Stunting / Malnutrition
query,Q299,molecule_entity,Zinc,False,text_and_metadata,Zinc
query,Q299,drug_class_entity,Zinc supplements,False,metadata_without_literal_text_support,
query,Q299,therapeutic_area,Pediatrics,False,metadata_without_literal_text_support,
query,Q300,disease_entity,Community-acquired Pneumonia,False,text_and_metadata,Community-acquired Pneumonia
query,Q300,molecule_entity,Apixaban,False,text_and_metadata,Apixaban
query,Q300,drug_class_entity,Factor Xa inhibitors,False,metadata_without_literal_text_support,
query,Q300,therapeutic_area,Pulmonology,False,metadata_without_literal_text_support,
query,Q301,disease_entity,Epilepsy,False,text_and_metadata,Epilepsy
query,Q301,molecule_entity,Topiramate,False,text_and_metadata,Topiramate
query,Q301,drug_class_entity,Antiepileptics other,False,metadata_without_literal_text_support,
query,Q301,therapeutic_area,Neurology,False,metadata_without_literal_text_support,
query,Q302,disease_entity,Migraine,False,text_and_metadata,Migraine
query,Q302,molecule_entity,Topiramate,False,text_and_metadata,Topiramate
query,Q302,drug_class_entity,Antiepileptics other,False,metadata_without_literal_text_support,
query,Q302,therapeutic_area,Neurology,False,metadata_without_literal_text_support,
query,Q303,disease_entity,Parkinson Disease,False,text_and_metadata,Parkinson Disease
query,Q303,molecule_entity,Levodopa-carbidopa,False,metadata_without_literal_text_support,
query,Q303,drug_class_entity,Dopaminergic agents,False,text_and_metadata,Dopaminergic agents
query,Q303,therapeutic_area,Neurology,False,metadata_without_literal_text_support,
query,Q304,disease_entity,Major Depressive Disorder,False,text_and_metadata,Major Depressive Disorder
query,Q304,molecule_entity,Venlafaxine,False,text_and_metadata,Venlafaxine
query,Q304,drug_class_entity,SNRIs,False,metadata_without_literal_text_support,
query,Q304,therapeutic_area,Psychiatry,False,metadata_without_literal_text_support,
query,Q305,disease_entity,Febrile Seizure,False,text_and_metadata,Febrile Seizure
query,Q305,molecule_entity,Diazepam,False,text_and_metadata,Diazepam
query,Q305,drug_class_entity,Benzodiazepines,False,metadata_without_literal_text_support,
query,Q305,therapeutic_area,Pediatrics,False,metadata_without_literal_text_support,
query,Q306,disease_entity,Urinary Tract Infection,False,text_and_metadata,Urinary Tract Infection
query,Q306,molecule_entity,Tenofovir+Lamivudine,False,text_and_metadata,Tenofovir+Lamivudine
query,Q306,drug_class_entity,NRTIs combination,False,metadata_without_literal_text_support,
query,Q306,therapeutic_area,Infectious Disease,False,metadata_without_literal_text_support,
query,Q307,disease_entity,HIV/AIDS,False,text_and_metadata,HIV/AIDS
query,Q307,molecule_entity,Levofloxacin,False,metadata_without_literal_text_support,
query,Q307,drug_class_entity,Fluoroquinolones,False,text_and_metadata,Fluoroquinolones
query,Q307,therapeutic_area,Infectious Disease,False,metadata_without_literal_text_support,
query,Q308,disease_entity,MDR Tuberculosis,False,text_and_metadata,MDR Tuberculosis
query,Q308,molecule_entity,Bedaquiline,False,metadata_without_literal_text_support,
query,Q308,drug_class_entity,Antituberculotics,False,metadata_without_literal_text_support,
query,Q308,therapeutic_area,Pulmonology,False,metadata_without_literal_text_support,
query,Q309,disease_entity,MDR Tuberculosis,False,text_and_metadata,MDR Tuberculosis
query,Q309,molecule_entity,Bedaquiline,False,text_and_metadata,Bedaquiline
query,Q309,drug_class_entity,Antituberculotics,False,metadata_without_literal_text_support,
query,Q309,therapeutic_area,Pulmonology,False,metadata_without_literal_text_support,
query,Q310,disease_entity,Rheumatoid Arthritis,False,text_and_metadata,Rheumatoid Arthritis
query,Q310,molecule_entity,Bortezomib,False,metadata_without_literal_text_support,
query,Q310,drug_class_entity,Proteasome inhibitors,False,text_and_metadata,Proteasome inhibitors
query,Q310,therapeutic_area,Rheumatology,False,metadata_without_literal_text_support,
query,Q311,disease_entity,Typhoid Fever,False,text_and_metadata,Typhoid Fever
query,Q311,molecule_entity,Artemether-lumefantrine,False,text_and_metadata,Artemether-lumefantrine
query,Q311,drug_class_entity,Antimalarials,False,metadata_without_literal_text_support,
query,Q311,therapeutic_area,Infectious Disease,False,metadata_without_literal_text_support,
query,Q312,disease_entity,Tuberculosis,False,text_and_metadata,Tuberculosis
query,Q312,molecule_entity,Isoniazid,False,text_and_metadata,Isoniazid
query,Q312,drug_class_entity,Antituberculotics,False,metadata_without_literal_text_support,
query,Q312,therapeutic_area,Pulmonology,False,metadata_without_literal_text_support,
query,Q313,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
query,Q313,molecule_entity,Losartan,False,text_and_metadata,Losartan
query,Q313,drug_class_entity,ARBs,False,metadata_without_literal_text_support,
query,Q313,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
query,Q314,disease_entity,Tuberculosis,False,text_and_metadata,Tuberculosis
query,Q314,molecule_entity,Rifampicin,False,text_and_metadata,Rifampicin
query,Q314,molecule_entity,Isoniazid,False,text_and_metadata,Isoniazid
query,Q314,drug_class_entity,Antituberculotics,False,metadata_without_literal_text_support,
query,Q314,drug_class_entity,Antituberculotics,True,metadata_without_literal_text_support,
query,Q314,therapeutic_area,Pulmonology,False,metadata_without_literal_text_support,
query,Q315,disease_entity,Rheumatoid Arthritis,False,text_and_metadata,Rheumatoid Arthritis
query,Q315,molecule_entity,Hydroxychloroquine,False,metadata_without_literal_text_support,
query,Q315,drug_class_entity,Antimalarials,False,metadata_without_literal_text_support,
query,Q315,therapeutic_area,Rheumatology,False,metadata_without_literal_text_support,
query,Q316,disease_entity,Peptic Ulcer Disease,False,text_and_metadata,Peptic Ulcer Disease
query,Q316,molecule_entity,Lansoprazole,False,text_and_metadata,Lansoprazole
query,Q316,molecule_entity,Omeprazole,False,text_and_metadata,Omeprazole
query,Q316,drug_class_entity,Proton pump inhibitors,False,metadata_without_literal_text_support,
query,Q316,drug_class_entity,Proton pump inhibitors,True,metadata_without_literal_text_support,
query,Q316,therapeutic_area,Gastroenterology,False,metadata_without_literal_text_support,
query,Q317,disease_entity,Breast Cancer HER2-positive,False,text_and_metadata,Breast Cancer HER2-positive
query,Q317,molecule_entity,Methylphenidate,False,text_and_metadata,Methylphenidate
query,Q317,drug_class_entity,CNS stimulants,False,metadata_without_literal_text_support,
query,Q317,therapeutic_area,Oncology,False,metadata_without_literal_text_support,
query,Q318,disease_entity,Major Depressive Disorder,False,text_and_metadata,Major Depressive Disorder
query,Q318,molecule_entity,Venlafaxine,False,text_and_metadata,Venlafaxine
query,Q318,molecule_entity,Escitalopram,False,text_and_metadata,Escitalopram
query,Q318,drug_class_entity,SNRIs,False,metadata_without_literal_text_support,
query,Q318,drug_class_entity,SSRIs,False,metadata_without_literal_text_support,
query,Q318,therapeutic_area,Psychiatry,False,metadata_without_literal_text_support,
query,Q319,disease_entity,Gout,False,text_and_metadata,Gout
query,Q319,molecule_entity,Adalimumab,False,text_and_metadata,Adalimumab
query,Q319,drug_class_entity,TNF inhibitors,False,metadata_without_literal_text_support,
query,Q319,therapeutic_area,Rheumatology,False,metadata_without_literal_text_support,
query,Q320,disease_entity,Tuberculosis,False,text_and_metadata,Tuberculosis
query,Q320,molecule_entity,Bedaquiline,False,text_and_metadata,Bedaquiline
query,Q320,drug_class_entity,Antituberculotics,False,metadata_without_literal_text_support,
query,Q320,therapeutic_area,Pulmonology,False,metadata_without_literal_text_support,
query,Q321,disease_entity,ADHD,False,text_and_metadata,ADHD
query,Q321,molecule_entity,Escitalopram,False,text_and_metadata,Escitalopram
query,Q321,molecule_entity,Sertraline,False,text_and_metadata,Sertraline
query,Q321,drug_class_entity,SSRIs,False,metadata_without_literal_text_support,
query,Q321,drug_class_entity,SSRIs,True,metadata_without_literal_text_support,
query,Q321,therapeutic_area,Psychiatry,False,metadata_without_literal_text_support,
query,Q322,disease_entity,Malaria,False,text_and_metadata,Malaria
query,Q322,molecule_entity,Dolutegravir,False,text_and_metadata,Dolutegravir
query,Q322,drug_class_entity,Integrase inhibitors,False,metadata_without_literal_text_support,
query,Q322,therapeutic_area,Infectious Disease,False,metadata_without_literal_text_support,
query,Q323,disease_entity,Asthma,False,text_and_metadata,Asthma
query,Q323,molecule_entity,Budesonide,False,metadata_without_literal_text_support,
query,Q323,drug_class_entity,Inhaled corticosteroids,False,text_and_metadata,Inhaled corticosteroids
query,Q323,therapeutic_area,Pulmonology,False,metadata_without_literal_text_support,
query,Q324,disease_entity,Stable Angina,False,text_and_metadata,Stable Angina
query,Q324,molecule_entity,Aspirin,False,text_and_metadata,Aspirin
query,Q324,drug_class_entity,Platelet aggregation inhibitors,False,metadata_without_literal_text_support,
query,Q324,therapeutic_area,Cardiology,False,metadata_without_literal_text_support,
query,Q325,disease_entity,Systemic Lupus Erythematosus,False,text_and_metadata,Systemic Lupus Erythematosus
query,Q325,molecule_entity,Adalimumab,False,text_and_metadata,Adalimumab
query,Q325,drug_class_entity,TNF inhibitors,False,metadata_without_literal_text_support,
query,Q325,therapeutic_area,Rheumatology,False,metadata_without_literal_text_support,
query,Q326,disease_entity,Iron Deficiency Anaemia,False,text_and_metadata,Iron Deficiency Anaemia
query,Q326,molecule_entity,Ferrous sulphate,False,text_and_metadata,Ferrous sulphate
query,Q326,drug_class_entity,Iron preparations,False,metadata_without_literal_text_support,
query,Q326,therapeutic_area,Haematology,False,metadata_without_literal_text_support,
query,Q327,disease_entity,Diabetes Insipidus,False,text_and_metadata,Diabetes Insipidus
query,Q327,molecule_entity,Desmopressin,False,text_and_metadata,Desmopressin
query,Q327,molecule_entity,Desmopressin,True,text_and_metadata,Desmopressin
query,Q327,drug_class_entity,Vasopressin analogues,False,metadata_without_literal_text_support,
query,Q327,drug_class_entity,Vasopressin analogues,True,metadata_without_literal_text_support,
query,Q327,therapeutic_area,Endocrinology,False,metadata_without_literal_text_support,
query,Q328,disease_entity,Sepsis,False,text_and_metadata,Sepsis
query,Q328,molecule_entity,Piperacillin-tazobactam,False,text_and_metadata,Piperacillin-tazobactam
query,Q328,molecule_entity,Hydrocortisone,False,text_and_metadata,Hydrocortisone
query,Q328,drug_class_entity,Beta-lactam combinations,False,metadata_without_literal_text_support,
query,Q328,drug_class_entity,Corticosteroids,False,metadata_without_literal_text_support,
query,Q328,therapeutic_area,Critical Care,False,metadata_without_literal_text_support,
query,Q329,disease_entity,Major Depressive Disorder,False,text_and_metadata,Major Depressive Disorder
query,Q329,molecule_entity,Sertraline,False,metadata_without_literal_text_support,
query,Q329,drug_class_entity,SSRIs,False,metadata_without_literal_text_support,
query,Q329,therapeutic_area,Psychiatry,False,metadata_without_literal_text_support,
query,Q330,disease_entity,Bipolar Disorder,False,text_and_metadata,Bipolar Disorder
query,Q330,molecule_entity,Lithium,False,text_and_metadata,Lithium
query,Q330,drug_class_entity,Mood stabilisers,False,metadata_without_literal_text_support,
query,Q330,therapeutic_area,Psychiatry,False,metadata_without_literal_text_support,
query,Q331,disease_entity,Osteoporosis,False,text_and_metadata,Osteoporosis
query,Q331,molecule_entity,Alendronate,False,text_and_metadata,Alendronate
query,Q331,drug_class_entity,Bisphosphonates,False,metadata_without_literal_text_support,
query,Q331,therapeutic_area,Rheumatology,False,metadata_without_literal_text_support,
query,Q332,disease_entity,Diabetes Insipidus,False,text_and_metadata,Diabetes Insipidus
query,Q332,molecule_entity,Desmopressin,False,text_and_metadata,Desmopressin
query,Q332,drug_class_entity,Vasopressin analogues,False,metadata_without_literal_text_support,
query,Q332,therapeutic_area,Endocrinology,False,metadata_without_literal_text_support,
query,Q333,disease_entity,Febrile Seizure,False,text_and_metadata,Febrile Seizure
query,Q333,molecule_entity,Diazepam,False,text_and_metadata,Diazepam
query,Q333,drug_class_entity,Benzodiazepines,False,metadata_without_literal_text_support,
query,Q333,therapeutic_area,Pediatrics,False,metadata_without_literal_text_support,
query,Q334,disease_entity,Community-acquired Pneumonia,False,text_and_metadata,Community-acquired Pneumonia
query,Q334,molecule_entity,Apixaban,False,text_and_metadata,Apixaban
query,Q334,drug_class_entity,Factor Xa inhibitors,False,metadata_without_literal_text_support,
query,Q334,therapeutic_area,Pulmonology,False,metadata_without_literal_text_support,
query,Q335,disease_entity,Pulmonary Embolism,False,text_and_metadata,Pulmonary Embolism
query,Q335,molecule_entity,Metronidazole,False,text_and_metadata,Metronidazole
query,Q335,molecule_entity,Omeprazole,False,text_and_metadata,Omeprazole
query,Q335,drug_class_entity,Nitroimidazoles,False,metadata_without_literal_text_support,
query,Q335,drug_class_entity,Proton pump inhibitors,False,metadata_without_literal_text_support,
query,Q335,therapeutic_area,Pulmonology,False,metadata_without_literal_text_support,
query,Q336,disease_entity,Bipolar Disorder,False,text_and_metadata,Bipolar Disorder
query,Q336,molecule_entity,Lithium,False,text_and_metadata,Lithium
query,Q336,drug_class_entity,Mood stabilisers,False,metadata_without_literal_text_support,
query,Q336,therapeutic_area,Psychiatry,False,metadata_without_literal_text_support,
query,Q337,disease_entity,Chronic Kidney Disease,False,text_and_metadata,Chronic Kidney Disease
query,Q337,molecule_entity,Ramipril,False,metadata_without_literal_text_support,
query,Q337,drug_class_entity,ACE inhibitors,False,metadata_without_literal_text_support,
query,Q337,therapeutic_area,Nephrology,False,metadata_without_literal_text_support,
