query_id,query_text,language,intent_text,cluster_id,liang_final_intent,liang_top_probability,liang_second_intent,liang_second_probability,liang_probability_margin,attention_semantic,attention_sentence_tfidf,attention_class_centroid_tfidf,anchor_rule_intent,matched_candidate_intents,n_anchor_matches,used_as_weak_anchor,prototype_top_intent,prototype_top_score,prototype_second_intent,prototype_second_score,ambiguity_margin,margin_is_calibrated_confidence,similarity_management_treatment,similarity_diagnosis_differential_diagnosis,similarity_work_up_test_selection,similarity_test_clinical_data_interpretation,similarity_pharmacotherapy,similarity_evidence_guideline_lookup,similarity_procedures_techniques,similarity_epidemiology_prognosis,similarity_patient_communication_education,similarity_other_ambiguous
Q184,Proton pump inhibitors mechanism of action in Peptic Ulcer Disease,EN,drugclass mechanism of action in disease,6,Mechanism / Background Knowledge,0.9610921,Prophylaxis / Maintenance,0.008825004,0.9522671,0.14974125,0.42445755,0.4258012,Mechanism / Background Knowledge,Mechanism / Background Knowledge,1,True,Pharmacotherapy,0.47425747,Management / Treatment,0.2661301,0.20812738,False,0.26613,0.222665,0.163268,0.215239,0.474257,0.175935,0.149279,0.216707,0.245986,0.053999
Q185,Isoniazid hepatic impairment dose in Tuberculosis,EN,medicine hepatic impairment dose in disease,3,Dosing / Administration,0.9290329,Safety / Contraindication,0.028950522,0.9000824,0.23898493,0.3060625,0.45495266,Dosing / Administration,Dosing / Administration,1,True,Pharmacotherapy,0.32883036,Evidence / Guideline Lookup,0.26495534,0.06387502,False,0.197985,0.202103,0.118141,0.204014,0.32883,0.264955,0.15193,0.25321,0.206036,-0.02566
Q186,dosis titrasi Rivaroxaban Deep Vein Thrombosis toleransi pasien,MIXED,dosis titrasi medicine disease toleransi pasien,5,Dosing / Administration,0.91047275,Safety / Contraindication,0.041970864,0.8685019,0.11794164,0.30305544,0.5790029,Dosing / Administration,Dosing / Administration,1,True,Epidemiology / Prognosis,0.39480203,Pharmacotherapy,0.3898939,0.0049081445,False,0.349012,0.325368,0.193371,0.275941,0.389894,0.343839,0.283977,0.394802,0.315215,-0.001069
Q187,dosis Venlafaxine pada Major Depressive Disorder pasien hypertension aman tidak,MIXED,dosis medicine pada disease pasien hypertension aman tidak,1,Safety / Contraindication,0.43469965,Dosing / Administration,0.26065686,0.17404279,0.108635366,0.22080563,0.6705589,Safety / Contraindication,Safety / Contraindication; Dosing / Administration,2,True,Evidence / Guideline Lookup,0.38379747,Pharmacotherapy,0.35447127,0.0293262,False,0.262347,0.213972,0.105765,0.180788,0.354471,0.383797,0.240398,0.292359,0.216106,0.073078
Q188,interaksi obat Zinc dan Vitamin A pada Stunting / Malnutrition,ID,interaksi obat medicine dan medicine pada disease,0,Interaction / Combination,0.9658287,Safety / Contraindication,0.0093598245,0.9564689,0.059179965,0.17512545,0.76569456,Interaction / Combination,Interaction / Combination,1,True,Pharmacotherapy,0.56351763,Patient Communication / Education,0.382504,0.18101364,False,0.372536,0.295362,0.232078,0.35834,0.563518,0.299618,0.348382,0.361048,0.382504,0.068566
Q189,renal dose adjustment Lansoprazole in Peptic Ulcer Disease,EN,renal dose adjustment medicine in disease,1,Dosing / Administration,0.9370421,Safety / Contraindication,0.02476116,0.912281,0.11514645,0.30007026,0.58478326,Dosing / Administration,Dosing / Administration,1,True,Pharmacotherapy,0.36038262,Evidence / Guideline Lookup,0.29834503,0.062037587,False,0.24936,0.149486,0.173452,0.241743,0.360383,0.298345,0.2658,0.261541,0.248634,-0.074709
Q190,Macrolides mechanism of action in Asthma,EN,drugclass mechanism of action in disease,6,Mechanism / Background Knowledge,0.9610921,Prophylaxis / Maintenance,0.008824999,0.9522671,0.14974128,0.42445752,0.42580116,Mechanism / Background Knowledge,Mechanism / Background Knowledge,1,True,Pharmacotherapy,0.47425747,Management / Treatment,0.26613,0.20812747,False,0.26613,0.222665,0.163268,0.215239,0.474257,0.175935,0.149279,0.216707,0.245985,0.053999
Q191,Heart Failure dengan renal impairment penyesuaian dosis Bisoprolol,MIXED,disease dengan renal impairment penyesuaian dosis medicine,1,Dosing / Administration,0.934477,Safety / Contraindication,0.026299201,0.9081778,0.12735051,0.3816319,0.49101752,Dosing / Administration,Dosing / Administration,1,True,Epidemiology / Prognosis,0.32546213,Pharmacotherapy,0.3145109,0.010951221,False,0.248229,0.281574,0.172108,0.30487,0.314511,0.272935,0.225793,0.325462,0.273432,0.003097
Q192,Diabetes Insipidus emergency Desmopressin loading dose berapa,MIXED,disease emergency medicine loading dose berapa,10,Dosing / Administration,0.9398804,Prophylaxis / Maintenance,0.02592304,0.91395736,0.18925025,0.35632086,0.45442888,Dosing / Administration,Dosing / Administration,1,True,Pharmacotherapy,0.3817642,Epidemiology / Prognosis,0.32823867,0.053525537,False,0.270469,0.217183,0.230319,0.307744,0.381764,0.278425,0.272719,0.328239,0.2432,0.04358
Q193,Obesity dengan obesity pilihan terapi,ID,disease dengan disease pilihan terapi,0,Management / Treatment Selection,0.9814817,Guideline / Evidence Lookup,0.00957313,0.97190857,0.029747924,0.14660022,0.8236519,Management / Treatment Selection,Management / Treatment Selection,1,True,Management / Treatment,0.5447617,Epidemiology / Prognosis,0.50526017,0.039501548,False,0.544762,0.485243,0.312306,0.389668,0.379815,0.411475,0.353384,0.50526,0.429554,0.14478
Q194,Chronic Kidney Disease prophylaxis Losartan indication,EN,disease prophylaxis medicine indication,0,Prophylaxis / Maintenance,0.98185766,Dosing / Administration,0.0056586284,0.97619903,0.10218652,0.6636613,0.23415214,Prophylaxis / Maintenance,Prophylaxis / Maintenance; Management / Treatment Selection,2,True,Diagnosis / Differential Diagnosis,0.48598784,Epidemiology / Prognosis,0.41643748,0.069550365,False,0.317798,0.485988,0.212731,0.38313,0.282958,0.371821,0.286917,0.416437,0.32907,0.010429
Q195,add on therapy Asthma after Amoxicillin failure,EN,add on therapy disease after medicine failure,0,Treatment Change / Escalation,0.99019414,Dosing / Administration,0.0041230964,0.98607105,0.063120574,0.26901764,0.6678618,Treatment Change / Escalation,Treatment Change / Escalation,1,True,Management / Treatment,0.5005618,Diagnosis / Differential Diagnosis,0.45402893,0.04653284,False,0.500562,0.454029,0.273193,0.374329,0.345319,0.422058,0.39688,0.446749,0.452204,0.084918
Q196,Gout risk stratification approach,EN,disease risk stratification approach,9,Monitoring / Response / Risk Assessment,0.98009765,Safety / Contraindication,0.007012265,0.9730854,0.1537722,0.15504873,0.69117904,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,1,True,Epidemiology / Prognosis,0.41271687,Diagnosis / Differential Diagnosis,0.3868887,0.025828153,False,0.324219,0.386889,0.253353,0.288347,0.271104,0.282816,0.162188,0.412717,0.32964,0.106946
Q197,monitoring terapi Bedaquiline pada MDR Tuberculosis,ID,monitoring terapi medicine pada disease,6,Monitoring / Response / Risk Assessment,0.9323255,Management / Treatment Selection,0.02334587,0.9089796,0.024235934,0.07558217,0.9001819,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,1,True,Pharmacotherapy,0.5618754,Management / Treatment,0.5441389,0.017736495,False,0.544139,0.440887,0.368271,0.442302,0.561875,0.471306,0.51239,0.474312,0.487222,0.101224
Q198,Calcium channel blockers new evidence Hypertension 2022,EN,drugclass new evidence disease 2022,6,Guideline / Evidence Lookup,0.8053465,Management / Treatment Selection,0.093634665,0.7117118,0.30156973,0.20186539,0.4965649,Guideline / Evidence Lookup,Guideline / Evidence Lookup,1,True,Evidence / Guideline Lookup,0.49201965,Pharmacotherapy,0.4737435,0.018276155,False,0.321838,0.395096,0.382496,0.398047,0.473744,0.49202,0.226481,0.420995,0.291743,0.179074
Q199,Rivaroxaban loading dose Community-acquired Pneumonia emergency,EN,medicine loading dose disease emergency,10,Dosing / Administration,0.9449216,Prophylaxis / Maintenance,0.024700452,0.92022115,0.17482379,0.36387566,0.46130064,Dosing / Administration,Dosing / Administration,1,True,Pharmacotherapy,0.4226651,Epidemiology / Prognosis,0.3820325,0.040632576,False,0.327804,0.286103,0.248012,0.344021,0.422665,0.351439,0.328099,0.382032,0.291569,0.071336
Q200,Tuberculosis risk stratification approach,EN,disease risk stratification approach,9,Monitoring / Response / Risk Assessment,0.98009765,Safety / Contraindication,0.007012265,0.9730854,0.1537722,0.15504873,0.69117904,Monitoring / Response / Risk Assessment,Monitoring / Response / Risk Assessment,1,True,Epidemiology / Prognosis,0.41271687,Diagnosis / Differential Diagnosis,0.3868887,0.025828153,False,0.324219,0.386889,0.253353,0.288347,0.271104,0.282816,0.162188,0.412717,0.32964,0.106946
Q201,interaksi obat Semaglutide dan Liraglutide pada Obesity,ID,interaksi obat medicine dan medicine pada disease,0,Interaction / Combination,0.9658287,Safety / Contraindication,0.0093598245,0.9564689,0.059179965,0.17512545,0.76569456,Interaction / Combination,Interaction / Combination,1,True,Pharmacotherapy,0.56351763,Patient Communication / Education,0.382504,0.18101364,False,0.372536,0.295362,0.232078,0.35834,0.563518,0.299618,0.348382,0.361048,0.382504,0.068566
Q202,HIV/AIDS with obesity first line drug,EN,disease with obesity first line drug,2,Management / Treatment Selection,0.9855253,Guideline / Evidence Lookup,0.011373369,0.97415197,0.029088575,0.0946899,0.8762215,Management / Treatment Selection,Management / Treatment Selection,1,True,Pharmacotherapy,0.34476787,Management / Treatment,0.2756059,0.06916198,False,0.275606,0.253862,0.123596,0.196807,0.344768,0.246083,0.124681,0.212986,0.159016,-0.035248
Q203,Corticosteroids in pregnancy and Sepsis,EN,drugclass in pregnancy and disease,14,Safety / Contraindication,0.73063,Efficacy / Outcomes,0.05275428,0.6778757,0.21928418,0.19392462,0.5867912,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.43012902,Epidemiology / Prognosis,0.24261546,0.18751356,False,0.237437,0.152368,0.091062,0.183811,0.430129,0.22596,0.210254,0.242615,0.173574,0.061209
Q204,Iron preparations mechanism untuk Iron Deficiency Anaemia bagaimana cara kerjanya,MIXED,drugclass mechanism untuk disease bagaimana cara kerjanya,6,Mechanism / Background Knowledge,0.96171975,Prophylaxis / Maintenance,0.009412251,0.9523075,0.15438461,0.42697334,0.418642,Mechanism / Background Knowledge,Mechanism / Background Knowledge,1,True,Pharmacotherapy,0.48622504,Test / Clinical Data Interpretation,0.29653132,0.18969372,False,0.286505,0.268812,0.208812,0.296531,0.486225,0.202821,0.183406,0.261964,0.28767,0.082469
Q205,terapi profilaksis Typhoid Fever dengan Artemether-lumefantrine,ID,terapi profilaksis disease dengan medicine,0,Prophylaxis / Maintenance,0.97614247,Dosing / Administration,0.008312286,0.9678302,0.056691796,0.58971846,0.3535897,Prophylaxis / Maintenance,Prophylaxis / Maintenance,1,True,Management / Treatment,0.4606164,Procedures / Techniques,0.43000045,0.030615956,False,0.460616,0.251048,0.1787,0.229905,0.414917,0.392896,0.43,0.39489,0.388076,0.015938
Q206,Ischaemic Stroke pada anak dosis Aspirin,ID,disease pada anak dosis medicine,10,Dosing / Administration,0.9359979,Prophylaxis / Maintenance,0.026671981,0.9093259,0.099171415,0.40157285,0.4992557,Dosing / Administration,Dosing / Administration,1,True,Epidemiology / Prognosis,0.3919183,Diagnosis / Differential Diagnosis,0.374479,0.017439306,False,0.3242,0.374479,0.238274,0.36668,0.365594,0.337571,0.28756,0.391918,0.297087,0.035287
Q207,Ramipril combination therapy Hypertension,EN,medicine combination therapy disease,0,Interaction / Combination,0.9626987,Safety / Contraindication,0.009370143,0.95332855,0.06538383,0.18824223,0.74637395,Interaction / Combination,Interaction / Combination,1,True,Management / Treatment,0.47082534,Pharmacotherapy,0.42574722,0.04507813,False,0.470825,0.334165,0.245566,0.325421,0.425747,0.402825,0.364302,0.412593,0.38769,0.11699
Q208,terapi profilaksis Hypertension dengan Ramipril,ID,terapi profilaksis disease dengan medicine,0,Prophylaxis / Maintenance,0.97614247,Dosing / Administration,0.008312286,0.9678302,0.056691796,0.58971846,0.3535897,Prophylaxis / Maintenance,Prophylaxis / Maintenance,1,True,Management / Treatment,0.4606164,Procedures / Techniques,0.43000045,0.030615956,False,0.460616,0.251048,0.1787,0.229905,0.414917,0.392896,0.43,0.39489,0.388076,0.015938
Q209,switch from Tenofovir+Lamivudine to Tenofovir+Lamivudine in Urinary Tract Infection,EN,switch from medicine to medicine in disease,0,Treatment Change / Escalation,0.9863862,Dosing / Administration,0.006705008,0.9796812,0.03939372,0.30122343,0.6593829,Treatment Change / Escalation,Treatment Change / Escalation,1,True,Management / Treatment,0.42528063,Pharmacotherapy,0.4076186,0.017662019,False,0.425281,0.240374,0.272614,0.373262,0.407619,0.346428,0.401849,0.330152,0.349958,0.072468
Q210,switch dari Venlafaxine ke Escitalopram Major Depressive Disorder progresif,MIXED,switch dari medicine ke medicine disease progresif,0,Treatment Change / Escalation,0.99218833,Dosing / Administration,0.0035329384,0.9886554,0.049029365,0.3188914,0.63207924,Treatment Change / Escalation,Treatment Change / Escalation,1,True,Management / Treatment,0.3716695,Procedures / Techniques,0.34782794,0.02384156,False,0.37167,0.226748,0.234984,0.337939,0.327019,0.341015,0.347828,0.315691,0.32162,0.022536
Q211,Tuberculosis dengan atrial fibrillation pilihan terapi,ID,disease dengan atrial fibrillation pilihan terapi,13,Management / Treatment Selection,0.97358173,Guideline / Evidence Lookup,0.01293426,0.96064746,0.08308732,0.13854091,0.7783718,Management / Treatment Selection,Management / Treatment Selection,1,True,Epidemiology / Prognosis,0.29543522,Evidence / Guideline Lookup,0.26310834,0.032326877,False,0.224842,0.233655,0.132697,0.258387,0.14709,0.263108,0.20819,0.295435,0.248837,-0.012149
Q212,is Salmeterol safe in COPD with anaemia,EN,is medicine safe in disease with anaemia,12,Safety / Contraindication,0.8957231,Efficacy / Outcomes,0.024162287,0.8715608,0.08957937,0.25919393,0.6512267,Safety / Contraindication,Safety / Contraindication,1,True,Pharmacotherapy,0.35071862,Epidemiology / Prognosis,0.30502385,0.04569477,False,0.275861,0.268513,0.203252,0.25513,0.350719,0.276722,0.202828,0.305024,0.217031,0.096022
Q213,prophylaxis Hypertension Amlodipine kapan bisa dihentikan,MIXED,prophylaxis disease medicine kapan bisa dihentikan,0,Prophylaxis / Maintenance,0.98110205,Dosing / Administration,0.0068763373,0.9742257,0.0927259,0.65266055,0.2546135,Prophylaxis / Maintenance,Prophylaxis / Maintenance,1,True,Epidemiology / Prognosis,0.40883318,Management / Treatment,0.38686827,0.021964908,False,0.386868,0.348267,0.242204,0.299433,0.355644,0.374215,0.344953,0.408833,0.306948,0.042691
Q214,Clozapine hepatic impairment dose in Schizophrenia,EN,medicine hepatic impairment dose in disease,3,Dosing / Administration,0.9290329,Safety / Contraindication,0.028950522,0.9000824,0.23898493,0.3060625,0.45495266,Dosing / Administration,Dosing / Administration,1,True,Pharmacotherapy,0.32883036,Evidence / Guideline Lookup,0.26495534,0.06387502,False,0.197985,0.202103,0.118141,0.204014,0.32883,0.264955,0.15193,0.25321,0.206036,-0.02566
Q215,Ferrous sulphate drug interaction with Erythropoietin in Iron Deficiency Anaemia,EN,medicine drug interaction with medicine in disease,0,Interaction / Combination,0.96815825,Management / Treatment Selection,0.011496757,0.95666146,0.056410003,0.12776594,0.81582403,Interaction / Combination,Interaction / Combination,1,True,Pharmacotherapy,0.57278866,Patient Communication / Education,0.31114024,0.26164842,False,0.306634,0.235826,0.176833,0.291503,0.572789,0.259075,0.303478,0.284987,0.31114,0.037864
Q216,Hyperthyroidism guideline update 2024 summary,EN,disease guideline update 2024 summary,0,Guideline / Evidence Lookup,0.88576233,Management / Treatment Selection,0.049776744,0.8359856,0.37271202,0.26425123,0.3630367,Guideline / Evidence Lookup,Guideline / Evidence Lookup,1,True,Evidence / Guideline Lookup,0.5300192,Epidemiology / Prognosis,0.4475094,0.082509816,False,0.351532,0.420524,0.339597,0.424397,0.330987,0.530019,0.242394,0.447509,0.340079,0.134393
Q217,algoritma terapi Heart Failure step up,ID,algoritma terapi disease step up,11,Management / Treatment Selection,0.984469,Guideline / Evidence Lookup,0.008368756,0.97610027,0.0488273,0.14333789,0.8078348,Management / Treatment Selection,Management / Treatment Selection,1,True,Management / Treatment,0.3736121,Pharmacotherapy,0.2844178,0.0891943,False,0.373612,0.242224,0.225396,0.244146,0.284418,0.265559,0.242228,0.267169,0.255031,0.158703
Q218,kapan mulai terapi Methimazole pada Hyperthyroidism,ID,kapan mulai terapi medicine pada disease,0,Management / Treatment Selection,0.9812088,Guideline / Evidence Lookup,0.009835744,0.9713731,0.025013724,0.12852103,0.8464653,Management / Treatment Selection,Management / Treatment Selection,1,True,Management / Treatment,0.52135503,Procedures / Techniques,0.48233718,0.039017856,False,0.521355,0.332444,0.329157,0.421322,0.443465,0.468114,0.482337,0.464131,0.406137,0.057801
Q219,Diabetes Insipidus dengan diabetes pilihan drug terbaik,MIXED,disease dengan diabetes pilihan drug terbaik,2,Management / Treatment Selection,0.9922964,Guideline / Evidence Lookup,0.004435505,0.9878609,0.02431116,0.090095766,0.8855931,Management / Treatment Selection,Management / Treatment Selection,1,True,Pharmacotherapy,0.46646628,Management / Treatment,0.3363942,0.13007209,False,0.336394,0.24483,0.182484,0.197072,0.466466,0.308175,0.201398,0.287713,0.199521,0.06951
Q220,dosis titrasi Nivolumab Colorectal Cancer toleransi pasien,MIXED,dosis titrasi medicine disease toleransi pasien,5,Dosing / Administration,0.91047275,Safety / Contraindication,0.041970864,0.8685019,0.11794164,0.30305544,0.5790029,Dosing / Administration,Dosing / Administration,1,True,Epidemiology / Prognosis,0.39480203,Pharmacotherapy,0.3898939,0.0049081445,False,0.349012,0.325368,0.193371,0.275941,0.389894,0.343839,0.283977,0.394802,0.315215,-0.001069
