query_id,content_id,session_id,impression_id,doctor_id,timestamp,last_timestamp_served,inferred_rank,impression_count,impressed,query_text,query_language,query_intent,query_intent_top_level,query_intent_subtype,query_intent_label_confidence,query_intent_label_source,query_disease,query_icd10_code,query_molecule,query_atc_code,query_drug_class,query_atc_class,query_therapeutic_area,query_age_group,query_pregnancy_status,query_year,query_recency_flag,query_dose_context_flag,query_route,query_renal_function_group,query_hepatic_impairment_flag,query_comparison_flag,query_negation_flag,query_prior_treatment_failure_flag,content_title,content_language,content_type,content_source_type,content_publication_year,content_word_count,content_disease,content_icd10_code,content_molecule,content_atc_code,content_drug_class,content_atc_class,content_therapeutic_area,behavioral_event_count,first_event_timestamp,last_event_timestamp,clicked,scroll_deep,return_visit,save_bookmark,dwell_time,max_event_dwell_seconds,has_engagement,relevance_grade,conservative_relevance_grade,event_hierarchy_relevance_grade,relevance_evidence,relevance_grade_description,observed_positive,meaningful_positive,strong_positive,relevance_label_scheme,relevance_label_source
Q454,C157,SE0524,IMP1880,D073,2025-01-09 09:26:09,2025-01-09 09:26:09,4,1,True,switch dari Meropenem ke Vancomycin Sepsis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Sepsis,A41,Meropenem; Vancomycin,J01DH02; J01XA01,Carbapenems; Glycopeptides,J01DH; J01XA,Critical Care,,,,False,False,,,False,False,False,False,Profil Keamanan Lansoprazole pada Peptic Ulcer Disease,ID,article,journal,2024,1942,Peptic Ulcer Disease,K27,Lansoprazole,A02BC03,Proton pump inhibitors,A02BC,Gastroenterology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q454,C208,SE0524,IMP1881,D073,2025-01-09 09:26:20,2025-01-09 09:26:20,5,1,True,switch dari Meropenem ke Vancomycin Sepsis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Sepsis,A41,Meropenem; Vancomycin,J01DH02; J01XA01,Carbapenems; Glycopeptides,J01DH; J01XA,Critical Care,,,,False,False,,,False,False,False,False,Laporan Kasus: Systemic Lupus Erythematosus dengan Presentasi Atipikal,ID,case_report,case_report,2024,1163,Systemic Lupus Erythematosus,M32,Adalimumab,L04AB04,TNF inhibitors,L04AB,Rheumatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q454,C272,SE0524,IMP1882,D073,2025-01-09 09:26:22,2025-01-09 09:26:22,6,1,True,switch dari Meropenem ke Vancomycin Sepsis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Sepsis,A41,Meropenem; Vancomycin,J01DH02; J01XA01,Carbapenems; Glycopeptides,J01DH; J01XA,Critical Care,,,,False,False,,,False,False,False,False,National Guideline: Hypertension in Pregnancy Diagnosis and Treatment,EN,guideline,ministry_of_health,2023,2620,Hypertension in Pregnancy,O10,Labetalol,C07AG01,Beta blockers non-selective,C07AG,Obstetrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q454,C127,SE0524,IMP1883,D073,2025-01-09 09:26:22,2025-01-09 09:26:22,7,1,True,switch dari Meropenem ke Vancomycin Sepsis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Sepsis,A41,Meropenem; Vancomycin,J01DH02; J01XA01,Carbapenems; Glycopeptides,J01DH; J01XA,Critical Care,,,,False,False,,,False,False,False,False,Risk Stratification in Asthma: Current Approaches,MIXED,article,research_paper,2023,2190,Asthma,J45,Levofloxacin; Prednisolone,J01MA12; H02AB06,Fluoroquinolones; Corticosteroids,J01MA; H02AB,Pulmonology,1,2025-01-09 09:26:45,2025-01-09 09:26:45,False,True,False,False,88,88,True,2,2,2,deep_scroll,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q454,C214,SE0524,IMP1884,D073,2025-01-09 09:26:24,2025-01-09 09:26:24,8,1,True,switch dari Meropenem ke Vancomycin Sepsis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Sepsis,A41,Meropenem; Vancomycin,J01DH02; J01XA01,Carbapenems; Glycopeptides,J01DH; J01XA,Critical Care,,,,False,False,,,False,False,False,False,Adalimumab versus Adalimumab in Gout: Head-to-Head Comparison,EN,article,journal,2024,1181,Gout,M10,Adalimumab,L04AB04,TNF inhibitors,L04AB,Rheumatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q454,C169,SE0524,IMP1885,D073,2025-01-09 09:26:24,2025-01-09 09:26:24,9,1,True,switch dari Meropenem ke Vancomycin Sepsis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Sepsis,A41,Meropenem; Vancomycin,J01DH02; J01XA01,Carbapenems; Glycopeptides,J01DH; J01XA,Critical Care,,,,False,False,,,False,False,False,False,Dose Adjustment of Olanzapine in Renal and Hepatic Impairment,EN,clinical_summary,hospital_protocol,2020,320,Schizophrenia,F20,Olanzapine,N05AH03,Atypical antipsychotics,N05AH,Psychiatry,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q454,C002,SE0524,IMP1886,D073,2025-01-09 09:26:27,2025-01-09 09:26:27,10,1,True,switch dari Meropenem ke Vancomycin Sepsis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Sepsis,A41,Meropenem; Vancomycin,J01DH02; J01XA01,Carbapenems; Glycopeptides,J01DH; J01XA,Critical Care,,,,False,False,,,False,False,False,False,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,MIXED,guideline,ministry_of_health,2023,2901,Type 1 Diabetes Mellitus,E10,Insulin degludec,A10AE06,Basal insulins,A10AE,Endocrinology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q454,C285,SE0524,IMP1887,D073,2025-01-09 09:26:28,2025-01-09 09:26:28,11,1,True,switch dari Meropenem ke Vancomycin Sepsis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Sepsis,A41,Meropenem; Vancomycin,J01DH02; J01XA01,Carbapenems; Glycopeptides,J01DH; J01XA,Critical Care,,,,False,False,,,False,False,False,False,Perbandingan Diazepam dan Diazepam pada Febrile Seizure,ID,article,research_paper,2025,1783,Febrile Seizure,R56.0,Diazepam; Diazepam,N05BA01; N05BA01,Benzodiazepines; Benzodiazepines,N05BA; N05BA,Pediatrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q454,C203,SE0524,IMP1888,D073,2025-01-09 09:26:30,2025-01-09 09:26:30,12,1,True,switch dari Meropenem ke Vancomycin Sepsis progresif,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Sepsis,A41,Meropenem; Vancomycin,J01DH02; J01XA01,Carbapenems; Glycopeptides,J01DH; J01XA,Critical Care,,,,False,False,,,False,False,False,False,Monitoring Parameters for CNS stimulants in Breast Cancer HER2-positive,MIXED,clinical_summary,clinical_practice,2023,380,Breast Cancer HER2-positive,C50,Methylphenidate,N06BA04,CNS stimulants,N06BA,Oncology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q278,C270,SE0372,IMP1889,D040,2025-01-09 11:55:03,2025-01-09 11:55:03,1,1,True,add on Furosemide setelah Furosemide gagal Nephrotic Syndrome,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Nephrotic Syndrome,N04,Furosemide; Furosemide,C03CA01; C03CA01,Loop diuretics; Loop diuretics,C03CA; C03CA,Nephrology,,,,False,False,,,False,False,False,True,Long-term Outcomes of Beta blockers non-selective Therapy in Hypertension in Pregnancy,MIXED,article,journal,2024,1299,Hypertension in Pregnancy,O10,Labetalol,C07AG01,Beta blockers non-selective,C07AG,Obstetrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q278,C174,SE0372,IMP1890,D040,2025-01-09 11:55:06,2025-01-09 11:55:06,2,1,True,add on Furosemide setelah Furosemide gagal Nephrotic Syndrome,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Nephrotic Syndrome,N04,Furosemide; Furosemide,C03CA01; C03CA01,Loop diuretics; Loop diuretics,C03CA; C03CA,Nephrology,,,,False,False,,,False,False,False,True,Long-term Outcomes of SNRIs Therapy in Major Depressive Disorder,EN,article,journal,2020,1185,Major Depressive Disorder,F32,Venlafaxine,N06AX16,SNRIs,N06AX,Psychiatry,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q278,C117,SE0372,IMP1891,D040,2025-01-09 11:55:07,2025-01-09 11:55:07,3,1,True,add on Furosemide setelah Furosemide gagal Nephrotic Syndrome,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Nephrotic Syndrome,N04,Furosemide; Furosemide,C03CA01; C03CA01,Loop diuretics; Loop diuretics,C03CA; C03CA,Nephrology,,,,False,False,,,False,False,False,True,Safety Profile of Bedaquiline in MDR Tuberculosis,EN,article,journal,2025,2166,MDR Tuberculosis,A15.0,Bedaquiline; Bedaquiline,J04AK05; J04AK05,Antituberculotics; Antituberculotics,J04AK; J04AK,Pulmonology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q278,C047,SE0372,IMP1892,D040,2025-01-09 11:55:15,2025-01-09 11:55:15,4,1,True,add on Furosemide setelah Furosemide gagal Nephrotic Syndrome,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Nephrotic Syndrome,N04,Furosemide; Furosemide,C03CA01; C03CA01,Loop diuretics; Loop diuretics,C03CA; C03CA,Nephrology,,,,False,False,,,False,False,False,True,Drug Interactions: Losartan in Chronic Kidney Disease Patients,EN,clinical_summary,hospital_protocol,2025,455,Chronic Kidney Disease,N18,Losartan; Empagliflozin,C09CA01; A10BK03,ARBs; SGLT2 inhibitors,C09CA; A10BK,Nephrology,1,2025-01-09 11:55:49,2025-01-09 11:55:49,True,False,False,False,3,3,True,1,1,1,short_dwell_click,weak engagement,True,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q278,C279,SE0372,IMP1893,D040,2025-01-09 11:55:17,2025-01-09 11:55:17,5,1,True,add on Furosemide setelah Furosemide gagal Nephrotic Syndrome,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Nephrotic Syndrome,N04,Furosemide; Furosemide,C03CA01; C03CA01,Loop diuretics; Loop diuretics,C03CA; C03CA,Nephrology,,,,False,False,,,False,False,False,True,Rare Adverse Event of Zinc in Stunting / Malnutrition,EN,case_report,case_report,2023,1201,Stunting / Malnutrition,E43,Zinc,A12CB01,Zinc supplements,A12CB,Pediatrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q278,C127,SE0372,IMP1894,D040,2025-01-09 11:55:18,2025-01-09 11:55:18,6,1,True,add on Furosemide setelah Furosemide gagal Nephrotic Syndrome,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Nephrotic Syndrome,N04,Furosemide; Furosemide,C03CA01; C03CA01,Loop diuretics; Loop diuretics,C03CA; C03CA,Nephrology,,,,False,False,,,False,False,False,True,Risk Stratification in Asthma: Current Approaches,MIXED,article,research_paper,2023,2190,Asthma,J45,Levofloxacin; Prednisolone,J01MA12; H02AB06,Fluoroquinolones; Corticosteroids,J01MA; H02AB,Pulmonology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q278,C087,SE0372,IMP1895,D040,2025-01-09 11:55:19,2025-01-09 11:55:19,7,1,True,add on Furosemide setelah Furosemide gagal Nephrotic Syndrome,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Nephrotic Syndrome,N04,Furosemide; Furosemide,C03CA01; C03CA01,Loop diuretics; Loop diuretics,C03CA; C03CA,Nephrology,,,,False,False,,,False,False,False,True,Switching Therapy in Ischaemic Stroke: A Step-by-Step Guide,EN,clinical_summary,clinical_practice,2021,664,Ischaemic Stroke,I63,Alteplase,B01AD02,Thrombolytics,B01AD,Neurology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q278,C049,SE0372,IMP1896,D040,2025-01-09 11:55:21,2025-01-09 11:55:21,8,1,True,add on Furosemide setelah Furosemide gagal Nephrotic Syndrome,MIXED,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Nephrotic Syndrome,N04,Furosemide; Furosemide,C03CA01; C03CA01,Loop diuretics; Loop diuretics,C03CA; C03CA,Nephrology,,,,False,False,,,False,False,False,True,Safety Profile of Furosemide in Nephrotic Syndrome,EN,article,research_paper,2022,1729,Nephrotic Syndrome,N04,Furosemide; Furosemide,C03CA01; C03CA01,Loop diuretics; Loop diuretics,C03CA; C03CA,Nephrology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q369,C219,SE0017,IMP1897,D020,2025-01-09 12:37:33,2025-01-09 12:37:33,1,1,True,Nivolumab vs Pembrolizumab untuk Non-Small Cell Lung Cancer,ID,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,high,three_signal_consensus,Non-Small Cell Lung Cancer,C34,Nivolumab; Pembrolizumab,L01FF01; L01FF02,PD-1 inhibitors; PD-1 inhibitors,L01FF; L01FF,Oncology,,,,False,False,,,False,True,False,False,Konsensus Nasional: Osteoporosis di Indonesia 2022,ID,guideline,who,2022,2299,Osteoporosis,M81,Alendronate,M05BA04,Bisphosphonates,M05BA,Rheumatology,1,2025-01-09 12:52:37,2025-01-09 12:52:37,False,True,False,False,66,66,True,2,2,2,deep_scroll,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q369,C266,SE0017,IMP1898,D020,2025-01-09 12:37:39,2025-01-09 12:37:39,2,1,True,Nivolumab vs Pembrolizumab untuk Non-Small Cell Lung Cancer,ID,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,high,three_signal_consensus,Non-Small Cell Lung Cancer,C34,Nivolumab; Pembrolizumab,L01FF01; L01FF02,PD-1 inhibitors; PD-1 inhibitors,L01FF; L01FF,Oncology,,,,False,False,,,False,True,False,False,Profil Obat Centrally acting antihypertensives pada Hypertension in Pregnancy,ID,drug_profile,pharmacology_reference,2024,844,Hypertension in Pregnancy,O10,Methyldopa,C02AB01,Centrally acting antihypertensives,C02AB,Obstetrics,1,2025-01-09 13:05:18,2025-01-09 13:05:18,False,True,False,False,169,169,True,3,2,2,high_dwell_deep_scroll,strong positive engagement,True,True,True,primary_median_dwell,behavioral_weak_supervision_v1
Q369,C234,SE0017,IMP1899,D020,2025-01-09 12:37:48,2025-01-09 12:37:48,3,1,True,Nivolumab vs Pembrolizumab untuk Non-Small Cell Lung Cancer,ID,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,high,three_signal_consensus,Non-Small Cell Lung Cancer,C34,Nivolumab; Pembrolizumab,L01FF01; L01FF02,PD-1 inhibitors; PD-1 inhibitors,L01FF; L01FF,Oncology,,,,False,False,,,False,True,False,False,New Insights into Deep Vein Thrombosis Pathophysiology and Treatment,EN,article,research_paper,2024,1637,Deep Vein Thrombosis,I82,Warfarin,B01AA03,Vitamin K antagonists,B01AA,Haematology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q369,C301,SE0017,IMP1900,D020,2025-01-09 12:37:49,2025-01-09 12:37:49,4,1,True,Nivolumab vs Pembrolizumab untuk Non-Small Cell Lung Cancer,ID,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,high,three_signal_consensus,Non-Small Cell Lung Cancer,C34,Nivolumab; Pembrolizumab,L01FF01; L01FF02,PD-1 inhibitors; PD-1 inhibitors,L01FF; L01FF,Oncology,,,,False,False,,,False,True,False,False,Successful Management of Severe Sepsis with Norepinephrine,EN,case_report,case_report,2020,551,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,1,2025-01-09 12:51:55,2025-01-09 12:51:55,True,False,False,False,10,10,True,2,1,1,meaningful_dwell_click,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q369,C235,SE0017,IMP1901,D020,2025-01-09 12:37:50,2025-01-09 12:37:50,5,1,True,Nivolumab vs Pembrolizumab untuk Non-Small Cell Lung Cancer,ID,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,high,three_signal_consensus,Non-Small Cell Lung Cancer,C34,Nivolumab; Pembrolizumab,L01FF01; L01FF02,PD-1 inhibitors; PD-1 inhibitors,L01FF; L01FF,Oncology,,,,False,False,,,False,True,False,False,"Vitamin K antagonists: Mechanism, Indications, and Safety",EN,drug_profile,pharmacology_reference,2021,517,Deep Vein Thrombosis,I82,Warfarin,B01AA03,Vitamin K antagonists,B01AA,Haematology,1,2025-01-09 12:43:45,2025-01-09 12:43:45,True,False,False,False,4,4,True,1,1,1,short_dwell_click,weak engagement,True,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q369,C106,SE0017,IMP1902,D020,2025-01-09 12:37:51,2025-01-09 12:37:51,6,1,True,Nivolumab vs Pembrolizumab untuk Non-Small Cell Lung Cancer,ID,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,high,three_signal_consensus,Non-Small Cell Lung Cancer,C34,Nivolumab; Pembrolizumab,L01FF01; L01FF02,PD-1 inhibitors; PD-1 inhibitors,L01FF; L01FF,Oncology,,,,False,False,,,False,True,False,False,Successful Management of Severe Typhoid Fever with Artemether-lumefantrine,EN,case_report,case_report,2021,749,Typhoid Fever,A01.0,Artemether-lumefantrine; Artemether-lumefantrine,P01BF01; P01BF01,Antimalarials; Antimalarials,P01BF; P01BF,Infectious Disease,1,2025-01-09 12:51:39,2025-01-09 12:51:39,False,True,False,False,114,114,True,2,2,2,deep_scroll,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q369,C225,SE0017,IMP1903,D020,2025-01-09 12:37:51,2025-01-09 12:37:51,7,1,True,Nivolumab vs Pembrolizumab untuk Non-Small Cell Lung Cancer,ID,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,high,three_signal_consensus,Non-Small Cell Lung Cancer,C34,Nivolumab; Pembrolizumab,L01FF01; L01FF02,PD-1 inhibitors; PD-1 inhibitors,L01FF; L01FF,Oncology,,,,False,False,,,False,True,False,False,Treatment Intensification in Gout: When and How,MIXED,article,research_paper,2021,1250,Gout,M10,Secukinumab,L04AC10,IL-17 inhibitors,L04AC,Rheumatology,1,2025-01-09 12:38:07,2025-01-09 12:38:07,True,False,False,False,53,53,True,2,2,1,meaningful_dwell_click,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q369,C277,SE0017,IMP1904,D020,2025-01-09 12:37:52,2025-01-09 12:37:52,8,1,True,Nivolumab vs Pembrolizumab untuk Non-Small Cell Lung Cancer,ID,Comparative Treatment Choice,Pharmacotherapy,Comparative Treatment Choice,high,three_signal_consensus,Non-Small Cell Lung Cancer,C34,Nivolumab; Pembrolizumab,L01FF01; L01FF02,PD-1 inhibitors; PD-1 inhibitors,L01FF; L01FF,Oncology,,,,False,False,,,False,True,False,False,"Diazepam: Pharmacology, Dosing, and Clinical Use in Febrile Seizure",EN,drug_profile,pharmacology_reference,2022,878,Febrile Seizure,R56.0,Diazepam,N05BA01,Benzodiazepines,N05BA,Pediatrics,1,2025-01-09 12:43:47,2025-01-09 12:43:47,True,False,False,False,5,5,True,1,1,1,short_dwell_click,weak engagement,True,False,False,primary_median_dwell,behavioral_weak_supervision_v1
